date,store_id,store_name,region,product_category,product_name,units_sold,unit_price,revenue,starting_inventory,inventory_level,customer_visits,transactions,promotion_flag
2025-10-11,S002,Seattle Trail Store,Pacific Northwest,Accessories,Trail Gloves,18,44,792,133,115,385,11,False
2025-10-11,S002,Seattle Trail Store,Pacific Northwest,Accessories,Insulated Bottle,12,29,348,118,106,385,6,False
2025-10-11,S003,Boston Winter Gear,Northeast,Jackets,Summit Waterproof Shell,12,329,3948,116,104,314,10,True
2025-10-11,S003,Boston Winter Gear,Northeast,Jackets,Alpine Down Parka,6,399,2394,117,111,314,2,False
2025-10-11,S003,Boston Winter Gear,Northeast,Jackets,Trail Rain Jacket,11,189,2079,63,52,314,5,False
2025-10-11,S003,Boston Winter Gear,Northeast,Fleece,Canyon Fleece Pullover,19,89,1691,176,157,314,11,False
2025-10-11,S003,Boston Winter Gear,Northeast,Fleece,Mountain Zip Hoodie,17,119,2023,174,157,314,11,False
2025-10-11,S003,Boston Winter Gear,Northeast,Backpacks,Boreal Daypack 28L,9,99,891,126,117,314,5,False
2025-10-11,S003,Boston Winter Gear,Northeast,Backpacks,Expedition Duffel 60L,8,149,1192,51,43,314,3,False
2025-10-11,S003,Boston Winter Gear,Northeast,Footwear,Ridge Hiking Boot,11,159,1749,132,121,314,9,False
2025-10-11,S003,Boston Winter Gear,Northeast,Footwear,Trail Runner Shoe,19,129,2451,91,72,314,10,False
2025-10-11,S003,Boston Winter Gear,Northeast,Base Layers,Thermal Crew Base Layer,19,69,1311,165,146,314,8,False
2025-10-11,S003,Boston Winter Gear,Northeast,Base Layers,Merino Trek Legging,11,79,869,167,156,314,8,False
2025-10-11,S003,Boston Winter Gear,Northeast,Accessories,Summit Beanie,19,34,646,50,31,314,17,False
2025-10-11,S003,Boston Winter Gear,Northeast,Accessories,Trail Gloves,26,44,1144,100,74,314,20,False
2025-10-11,S003,Boston Winter Gear,Northeast,Accessories,Insulated Bottle,25,29,725,112,87,314,18,True
2025-10-11,S004,Chicago Urban Outdoor,Midwest,Jackets,Summit Waterproof Shell,5,329,1645,36,31,442,3,False
2025-10-11,S004,Chicago Urban Outdoor,Midwest,Jackets,Alpine Down Parka,6,399,2394,108,102,442,2,False
2025-10-11,S004,Chicago Urban Outdoor,Midwest,Jackets,Trail Rain Jacket,7,189,1323,36,29,442,5,False
2025-10-11,S004,Chicago Urban Outdoor,Midwest,Fleece,Canyon Fleece Pullover,17,89,1513,109,92,442,9,False
2025-10-11,S004,Chicago Urban Outdoor,Midwest,Fleece,Mountain Zip Hoodie,8,119,952,130,122,442,3,False
2025-10-11,S004,Chicago Urban Outdoor,Midwest,Backpacks,Boreal Daypack 28L,12,99,1188,152,140,442,6,False
2025-10-11,S004,Chicago Urban Outdoor,Midwest,Backpacks,Expedition Duffel 60L,5,149,745,135,130,442,3,False
2025-10-11,S004,Chicago Urban Outdoor,Midwest,Footwear,Ridge Hiking Boot,12,159,1908,98,86,442,9,False
2025-10-11,S004,Chicago Urban Outdoor,Midwest,Footwear,Trail Runner Shoe,13,129,1677,165,152,442,7,True
2025-10-11,S004,Chicago Urban Outdoor,Midwest,Base Layers,Thermal Crew Base Layer,15,69,1035,42,27,442,6,False
2025-10-11,S004,Chicago Urban Outdoor,Midwest,Base Layers,Merino Trek Legging,11,79,869,75,64,442,5,False
2025-10-11,S004,Chicago Urban Outdoor,Midwest,Accessories,Summit Beanie,21,34,714,163,142,442,9,False
2025-10-11,S004,Chicago Urban Outdoor,Midwest,Accessories,Trail Gloves,16,44,704,179,163,442,7,False
2025-10-11,S004,Chicago Urban Outdoor,Midwest,Accessories,Insulated Bottle,17,29,493,139,122,442,11,True
2025-10-11,S005,San Francisco Summit,West Coast,Jackets,Summit Waterproof Shell,8,329,2632,127,119,284,3,False
2025-10-11,S005,San Francisco Summit,West Coast,Jackets,Alpine Down Parka,7,399,2793,176,169,284,3,True
2025-10-11,S005,San Francisco Summit,West Coast,Jackets,Trail Rain Jacket,10,189,1890,41,31,284,7,False
2025-10-11,S005,San Francisco Summit,West Coast,Fleece,Canyon Fleece Pullover,20,89,1780,36,16,284,17,False
2025-10-11,S005,San Francisco Summit,West Coast,Fleece,Mountain Zip Hoodie,12,119,1428,146,134,284,7,False
2025-10-11,S005,San Francisco Summit,West Coast,Backpacks,Boreal Daypack 28L,13,99,1287,81,68,284,8,False
2025-10-11,S005,San Francisco Summit,West Coast,Backpacks,Expedition Duffel 60L,9,149,1341,53,44,284,3,False
2025-10-11,S005,San Francisco Summit,West Coast,Footwear,Ridge Hiking Boot,13,159,2067,173,160,284,9,False
2025-10-11,S005,San Francisco Summit,West Coast,Footwear,Trail Runner Shoe,13,129,1677,94,81,284,6,True
2025-10-11,S005,San Francisco Summit,West Coast,Base Layers,Thermal Crew Base Layer,21,69,1449,176,155,284,9,False
2025-10-11,S005,San Francisco Summit,West Coast,Base Layers,Merino Trek Legging,14,79,1106,165,151,284,8,False
2025-10-11,S005,San Francisco Summit,West Coast,Accessories,Summit Beanie,25,34,850,161,136,284,14,False
2025-10-11,S005,San Francisco Summit,West Coast,Accessories,Trail Gloves,24,44,1056,104,80,284,11,False
2025-10-11,S005,San Francisco Summit,West Coast,Accessories,Insulated Bottle,21,29,609,104,83,284,16,False
2025-10-12,S001,Denver Outdoor Flagship,Mountain,Jackets,Summit Waterproof Shell,7,329,2303,155,148,526,4,False
2025-10-12,S001,Denver Outdoor Flagship,Mountain,Jackets,Alpine Down Parka,6,399,2394,47,41,526,2,False
2025-10-12,S001,Denver Outdoor Flagship,Mountain,Jackets,Trail Rain Jacket,10,189,1890,160,150,526,7,False
2025-10-12,S001,Denver Outdoor Flagship,Mountain,Fleece,Canyon Fleece Pullover,19,89,1691,117,98,526,12,False
2025-10-12,S001,Denver Outdoor Flagship,Mountain,Fleece,Mountain Zip Hoodie,15,119,1785,48,33,526,6,False
2025-10-12,S001,Denver Outdoor Flagship,Mountain,Backpacks,Boreal Daypack 28L,16,99,1584,134,118,526,7,False
2025-10-12,S001,Denver Outdoor Flagship,Mountain,Backpacks,Expedition Duffel 60L,10,149,1490,162,152,526,5,False
2025-10-12,S001,Denver Outdoor Flagship,Mountain,Footwear,Ridge Hiking Boot,15,159,2385,86,71,526,6,True
2025-10-12,S001,Denver Outdoor Flagship,Mountain,Footwear,Trail Runner Shoe,16,129,2064,128,112,526,8,False
2025-10-12,S001,Denver Outdoor Flagship,Mountain,Base Layers,Thermal Crew Base Layer,18,69,1242,152,134,526,10,False
2025-10-12,S001,Denver Outdoor Flagship,Mountain,Base Layers,Merino Trek Legging,13,79,1027,178,165,526,11,False
2025-10-12,S001,Denver Outdoor Flagship,Mountain,Accessories,Summit Beanie,36,34,1224,39,3,526,27,True
2025-10-12,S001,Denver Outdoor Flagship,Mountain,Accessories,Trail Gloves,25,44,1100,59,34,526,18,False
2025-10-12,S001,Denver Outdoor Flagship,Mountain,Accessories,Insulated Bottle,24,29,696,119,95,526,10,True
2025-10-12,S002,Seattle Trail Store,Pacific Northwest,Jackets,Summit Waterproof Shell,7,329,2303,122,115,294,4,False
2025-10-12,S002,Seattle Trail Store,Pacific Northwest,Jackets,Alpine Down Parka,9,399,3591,68,59,294,6,False
2025-10-12,S002,Seattle Trail Store,Pacific Northwest,Jackets,Trail Rain Jacket,7,189,1323,56,49,294,5,False
2025-10-12,S002,Seattle Trail Store,Pacific Northwest,Fleece,Canyon Fleece Pullover,22,89,1958,137,115,294,15,False
2025-10-12,S002,Seattle Trail Store,Pacific Northwest,Fleece,Mountain Zip Hoodie,13,119,1547,147,134,294,7,False
2025-10-12,S002,Seattle Trail Store,Pacific Northwest,Backpacks,Boreal Daypack 28L,10,99,990,151,141,294,5,False
2025-10-12,S002,Seattle Trail Store,Pacific Northwest,Backpacks,Expedition Duffel 60L,12,149,1788,76,64,294,6,False
2025-10-12,S002,Seattle Trail Store,Pacific Northwest,Footwear,Ridge Hiking Boot,15,159,2385,124,109,294,13,False
2025-10-12,S002,Seattle Trail Store,Pacific Northwest,Footwear,Trail Runner Shoe,22,129,2838,158,136,294,10,True
2025-10-12,S002,Seattle Trail Store,Pacific Northwest,Base Layers,Thermal Crew Base Layer,20,69,1380,79,59,294,16,False
2025-10-12,S002,Seattle Trail Store,Pacific Northwest,Base Layers,Merino Trek Legging,14,79,1106,157,143,294,7,False
2025-10-12,S002,Seattle Trail Store,Pacific Northwest,Accessories,Summit Beanie,15,34,510,42,27,294,8,False
2025-10-12,S002,Seattle Trail Store,Pacific Northwest,Accessories,Trail Gloves,20,44,880,105,85,294,12,False
2025-10-12,S002,Seattle Trail Store,Pacific Northwest,Accessories,Insulated Bottle,19,29,551,49,30,294,15,False
2025-10-12,S003,Boston Winter Gear,Northeast,Jackets,Summit Waterproof Shell,11,329,3619,174,163,330,8,False
2025-10-12,S003,Boston Winter Gear,Northeast,Jackets,Alpine Down Parka,8,399,3192,125,117,330,4,False
2025-10-12,S003,Boston Winter Gear,Northeast,Jackets,Trail Rain Jacket,11,189,2079,35,24,330,5,False
2025-10-12,S003,Boston Winter Gear,Northeast,Fleece,Canyon Fleece Pullover,14,89,1246,123,109,330,11,True
2025-10-12,S003,Boston Winter Gear,Northeast,Fleece,Mountain Zip Hoodie,19,119,2261,61,42,330,8,False
2025-10-12,S003,Boston Winter Gear,Northeast,Backpacks,Boreal Daypack 28L,16,99,1584,152,136,330,13,False
2025-10-12,S003,Boston Winter Gear,Northeast,Backpacks,Expedition Duffel 60L,12,149,1788,44,32,330,9,True
2025-10-12,S003,Boston Winter Gear,Northeast,Footwear,Ridge Hiking Boot,15,159,2385,66,51,330,12,False
2025-10-12,S003,Boston Winter Gear,Northeast,Footwear,Trail Runner Shoe,12,129,1548,124,112,330,7,False
2025-10-12,S003,Boston Winter Gear,Northeast,Base Layers,Thermal Crew Base Layer,22,69,1518,100,78,330,14,True
2025-10-12,S003,Boston Winter Gear,Northeast,Base Layers,Merino Trek Legging,16,79,1264,51,35,330,14,True
2025-10-12,S003,Boston Winter Gear,Northeast,Accessories,Summit Beanie,26,34,884,163,137,330,13,False
2025-10-12,S003,Boston Winter Gear,Northeast,Accessories,Trail Gloves,24,44,1056,174,150,330,14,False
2025-10-12,S003,Boston Winter Gear,Northeast,Accessories,Insulated Bottle,20,29,580,104,84,330,16,False
2025-10-12,S004,Chicago Urban Outdoor,Midwest,Jackets,Summit Waterproof Shell,7,329,2303,167,160,419,6,False
2025-10-12,S004,Chicago Urban Outdoor,Midwest,Jackets,Alpine Down Parka,5,399,1995,139,134,419,3,False
2025-10-12,S004,Chicago Urban Outdoor,Midwest,Jackets,Trail Rain Jacket,9,189,1701,137,128,419,5,False
2025-10-12,S004,Chicago Urban Outdoor,Midwest,Fleece,Canyon Fleece Pullover,11,89,979,113,102,419,4,False
2025-10-12,S004,Chicago Urban Outdoor,Midwest,Fleece,Mountain Zip Hoodie,8,119,952,154,146,419,4,False
2025-10-12,S004,Chicago Urban Outdoor,Midwest,Backpacks,Boreal Daypack 28L,13,99,1287,56,43,419,11,True
2025-10-12,S004,Chicago Urban Outdoor,Midwest,Backpacks,Expedition Duffel 60L,6,149,894,87,81,419,3,False
2025-10-12,S004,Chicago Urban Outdoor,Midwest,Footwear,Ridge Hiking Boot,7,159,1113,66,59,419,3,False
2025-10-12,S004,Chicago Urban Outdoor,Midwest,Footwear,Trail Runner Shoe,12,129,1548,155,143,419,10,False
2025-10-12,S004,Chicago Urban Outdoor,Midwest,Base Layers,Thermal Crew Base Layer,11,69,759,170,159,419,6,False
2025-10-12,S004,Chicago Urban Outdoor,Midwest,Base Layers,Merino Trek Legging,10,79,790,172,162,419,6,False
2025-10-12,S004,Chicago Urban Outdoor,Midwest,Accessories,Summit Beanie,13,34,442,134,121,419,7,False
2025-10-12,S004,Chicago Urban Outdoor,Midwest,Accessories,Trail Gloves,17,44,748,171,154,419,11,False
2025-10-12,S004,Chicago Urban Outdoor,Midwest,Accessories,Insulated Bottle,19,29,551,92,73,419,15,False
2025-10-12,S005,San Francisco Summit,West Coast,Jackets,Summit Waterproof Shell,8,329,2632,55,47,399,5,False
2025-10-12,S005,San Francisco Summit,West Coast,Jackets,Alpine Down Parka,8,399,3192,172,164,399,6,False
2025-10-12,S005,San Francisco Summit,West Coast,Jackets,Trail Rain Jacket,6,189,1134,84,78,399,2,False
2025-10-12,S005,San Francisco Summit,West Coast,Fleece,Canyon Fleece Pullover,18,89,1602,70,52,399,9,False
2025-10-12,S005,San Francisco Summit,West Coast,Fleece,Mountain Zip Hoodie,15,119,1785,65,50,399,7,False
2025-10-12,S005,San Francisco Summit,West Coast,Backpacks,Boreal Daypack 28L,16,99,1584,108,92,399,10,False
2025-10-12,S005,San Francisco Summit,West Coast,Backpacks,Expedition Duffel 60L,11,149,1639,121,110,399,5,False
2025-10-12,S005,San Francisco Summit,West Coast,Footwear,Ridge Hiking Boot,8,159,1272,36,28,399,4,False
2025-10-12,S005,San Francisco Summit,West Coast,Footwear,Trail Runner Shoe,15,129,1935,56,41,399,7,False
2025-10-12,S005,San Francisco Summit,West Coast,Base Layers,Thermal Crew Base Layer,20,69,1380,60,40,399,9,False
2025-10-12,S005,San Francisco Summit,West Coast,Base Layers,Merino Trek Legging,14,79,1106,165,151,399,8,False
2025-10-12,S005,San Francisco Summit,West Coast,Accessories,Summit Beanie,27,34,918,88,61,399,18,False
2025-10-12,S005,San Francisco Summit,West Coast,Accessories,Trail Gloves,12,44,528,139,127,399,7,False
2025-10-12,S005,San Francisco Summit,West Coast,Accessories,Insulated Bottle,16,29,464,160,144,399,12,False
2025-10-13,S001,Denver Outdoor Flagship,Mountain,Jackets,Summit Waterproof Shell,9,329,2961,61,52,288,4,False
2025-10-13,S001,Denver Outdoor Flagship,Mountain,Jackets,Alpine Down Parka,9,399,3591,162,153,288,4,False
2025-10-13,S001,Denver Outdoor Flagship,Mountain,Jackets,Trail Rain Jacket,11,189,2079,161,150,288,5,False
2025-10-13,S001,Denver Outdoor Flagship,Mountain,Fleece,Canyon Fleece Pullover,14,89,1246,161,147,288,11,False
2025-10-13,S001,Denver Outdoor Flagship,Mountain,Fleece,Mountain Zip Hoodie,20,119,2380,89,69,288,12,False
2025-10-13,S001,Denver Outdoor Flagship,Mountain,Backpacks,Boreal Daypack 28L,12,99,1188,86,74,288,6,False
2025-10-13,S001,Denver Outdoor Flagship,Mountain,Backpacks,Expedition Duffel 60L,13,149,1937,96,83,288,5,False
2025-10-13,S001,Denver Outdoor Flagship,Mountain,Footwear,Ridge Hiking Boot,18,159,2862,165,147,288,9,True
2025-10-13,S001,Denver Outdoor Flagship,Mountain,Footwear,Trail Runner Shoe,16,129,2064,86,70,288,7,False
2025-10-13,S001,Denver Outdoor Flagship,Mountain,Base Layers,Thermal Crew Base Layer,25,69,1725,84,59,288,13,False
2025-10-13,S001,Denver Outdoor Flagship,Mountain,Base Layers,Merino Trek Legging,14,79,1106,71,57,288,9,False
2025-10-13,S001,Denver Outdoor Flagship,Mountain,Accessories,Summit Beanie,27,34,918,93,66,288,17,True
2025-10-13,S001,Denver Outdoor Flagship,Mountain,Accessories,Trail Gloves,28,44,1232,151,123,288,17,False
2025-10-13,S001,Denver Outdoor Flagship,Mountain,Accessories,Insulated Bottle,31,29,899,166,135,288,18,True
2025-10-13,S002,Seattle Trail Store,Pacific Northwest,Jackets,Summit Waterproof Shell,7,329,2303,159,152,303,3,False
2025-10-13,S002,Seattle Trail Store,Pacific Northwest,Jackets,Alpine Down Parka,6,399,2394,94,88,303,3,False
2025-10-13,S002,Seattle Trail Store,Pacific Northwest,Jackets,Trail Rain Jacket,12,189,2268,109,97,303,9,False
2025-10-13,S002,Seattle Trail Store,Pacific Northwest,Fleece,Canyon Fleece Pullover,12,89,1068,68,56,303,9,False
2025-10-13,S002,Seattle Trail Store,Pacific Northwest,Fleece,Mountain Zip Hoodie,13,119,1547,77,64,303,5,False
2025-10-13,S002,Seattle Trail Store,Pacific Northwest,Backpacks,Boreal Daypack 28L,13,99,1287,166,153,303,6,False
2025-10-13,S002,Seattle Trail Store,Pacific Northwest,Backpacks,Expedition Duffel 60L,11,149,1639,53,42,303,8,False
2025-10-13,S002,Seattle Trail Store,Pacific Northwest,Footwear,Ridge Hiking Boot,16,159,2544,50,34,303,7,False
2025-10-13,S002,Seattle Trail Store,Pacific Northwest,Footwear,Trail Runner Shoe,10,129,1290,92,82,303,5,False
2025-10-13,S002,Seattle Trail Store,Pacific Northwest,Base Layers,Thermal Crew Base Layer,14,69,966,56,42,303,11,False
2025-10-13,S002,Seattle Trail Store,Pacific Northwest,Base Layers,Merino Trek Legging,12,79,948,154,142,303,6,False
2025-10-13,S002,Seattle Trail Store,Pacific Northwest,Accessories,Summit Beanie,19,34,646,159,140,303,9,False
2025-10-13,S002,Seattle Trail Store,Pacific Northwest,Accessories,Trail Gloves,18,44,792,140,122,303,8,False
2025-10-13,S002,Seattle Trail Store,Pacific Northwest,Accessories,Insulated Bottle,20,29,580,112,92,303,15,False
2025-10-13,S003,Boston Winter Gear,Northeast,Jackets,Summit Waterproof Shell,8,329,2632,91,83,258,4,False
2025-10-13,S003,Boston Winter Gear,Northeast,Jackets,Alpine Down Parka,6,399,2394,92,86,258,5,False
2025-10-13,S003,Boston Winter Gear,Northeast,Jackets,Trail Rain Jacket,10,189,1890,61,51,258,7,False
2025-10-13,S003,Boston Winter Gear,Northeast,Fleece,Canyon Fleece Pullover,17,89,1513,139,122,258,9,False
2025-10-13,S003,Boston Winter Gear,Northeast,Fleece,Mountain Zip Hoodie,19,119,2261,92,73,258,14,False
2025-10-13,S003,Boston Winter Gear,Northeast,Backpacks,Boreal Daypack 28L,15,99,1485,102,87,258,7,False
2025-10-13,S003,Boston Winter Gear,Northeast,Backpacks,Expedition Duffel 60L,8,149,1192,174,166,258,6,False
2025-10-13,S003,Boston Winter Gear,Northeast,Footwear,Ridge Hiking Boot,13,159,2067,101,88,258,7,False
2025-10-13,S003,Boston Winter Gear,Northeast,Footwear,Trail Runner Shoe,11,129,1419,136,125,258,9,False
2025-10-13,S003,Boston Winter Gear,Northeast,Base Layers,Thermal Crew Base Layer,23,69,1587,59,36,258,20,False
2025-10-13,S003,Boston Winter Gear,Northeast,Base Layers,Merino Trek Legging,16,79,1264,76,60,258,8,False
2025-10-13,S003,Boston Winter Gear,Northeast,Accessories,Summit Beanie,30,34,1020,72,42,258,16,False
2025-10-13,S003,Boston Winter Gear,Northeast,Accessories,Trail Gloves,27,44,1188,50,23,258,14,False
2025-10-13,S003,Boston Winter Gear,Northeast,Accessories,Insulated Bottle,14,29,406,122,108,258,6,False
2025-10-13,S004,Chicago Urban Outdoor,Midwest,Jackets,Summit Waterproof Shell,5,329,1645,121,116,326,3,False
2025-10-13,S004,Chicago Urban Outdoor,Midwest,Jackets,Alpine Down Parka,7,399,2793,163,156,326,4,False
2025-10-13,S004,Chicago Urban Outdoor,Midwest,Jackets,Trail Rain Jacket,9,189,1701,51,42,326,4,False
2025-10-13,S004,Chicago Urban Outdoor,Midwest,Fleece,Canyon Fleece Pullover,9,89,801,89,80,326,5,False
2025-10-13,S004,Chicago Urban Outdoor,Midwest,Fleece,Mountain Zip Hoodie,14,119,1666,99,85,326,7,False
2025-10-13,S004,Chicago Urban Outdoor,Midwest,Backpacks,Boreal Daypack 28L,11,99,1089,154,143,326,7,False
2025-10-13,S004,Chicago Urban Outdoor,Midwest,Backpacks,Expedition Duffel 60L,5,149,745,74,69,326,2,False
2025-10-13,S004,Chicago Urban Outdoor,Midwest,Footwear,Ridge Hiking Boot,13,159,2067,176,163,326,11,False
2025-10-13,S004,Chicago Urban Outdoor,Midwest,Footwear,Trail Runner Shoe,13,129,1677,100,87,326,7,False
2025-10-13,S004,Chicago Urban Outdoor,Midwest,Base Layers,Thermal Crew Base Layer,19,69,1311,109,90,326,12,False
2025-10-13,S004,Chicago Urban Outdoor,Midwest,Base Layers,Merino Trek Legging,9,79,711,155,146,326,8,False
2025-10-13,S004,Chicago Urban Outdoor,Midwest,Accessories,Summit Beanie,21,34,714,153,132,326,16,False
2025-10-13,S004,Chicago Urban Outdoor,Midwest,Accessories,Trail Gloves,14,44,616,170,156,326,7,False
2025-10-13,S004,Chicago Urban Outdoor,Midwest,Accessories,Insulated Bottle,17,29,493,121,104,326,8,False
2025-10-13,S005,San Francisco Summit,West Coast,Jackets,Summit Waterproof Shell,10,329,3290,103,93,322,8,False
2025-10-13,S005,San Francisco Summit,West Coast,Jackets,Alpine Down Parka,7,399,2793,107,100,322,3,False
2025-10-13,S005,San Francisco Summit,West Coast,Jackets,Trail Rain Jacket,16,189,3024,55,39,322,14,True
2025-10-13,S005,San Francisco Summit,West Coast,Fleece,Canyon Fleece Pullover,16,89,1424,47,31,322,12,False
2025-10-13,S005,San Francisco Summit,West Coast,Fleece,Mountain Zip Hoodie,18,119,2142,42,24,322,11,False
2025-10-13,S005,San Francisco Summit,West Coast,Backpacks,Boreal Daypack 28L,16,99,1584,131,115,322,10,False
2025-10-13,S005,San Francisco Summit,West Coast,Backpacks,Expedition Duffel 60L,8,149,1192,120,112,322,6,True
2025-10-13,S005,San Francisco Summit,West Coast,Footwear,Ridge Hiking Boot,12,159,1908,85,73,322,9,False
2025-10-13,S005,San Francisco Summit,West Coast,Footwear,Trail Runner Shoe,11,129,1419,80,69,322,5,False
2025-10-13,S005,San Francisco Summit,West Coast,Base Layers,Thermal Crew Base Layer,18,69,1242,81,63,322,9,True
2025-10-13,S005,San Francisco Summit,West Coast,Base Layers,Merino Trek Legging,18,79,1422,163,145,322,15,True
2025-10-13,S005,San Francisco Summit,West Coast,Accessories,Summit Beanie,27,34,918,176,149,322,14,False
2025-10-13,S005,San Francisco Summit,West Coast,Accessories,Trail Gloves,19,44,836,173,154,322,9,False
2025-10-13,S005,San Francisco Summit,West Coast,Accessories,Insulated Bottle,20,29,580,159,139,322,11,False
2025-10-14,S001,Denver Outdoor Flagship,Mountain,Jackets,Summit Waterproof Shell,8,329,2632,86,78,344,4,False
2025-10-14,S001,Denver Outdoor Flagship,Mountain,Jackets,Alpine Down Parka,8,399,3192,125,117,344,4,True
2025-10-14,S001,Denver Outdoor Flagship,Mountain,Jackets,Trail Rain Jacket,13,189,2457,136,123,344,11,False
2025-10-14,S001,Denver Outdoor Flagship,Mountain,Fleece,Canyon Fleece Pullover,14,89,1246,135,121,344,6,True
2025-10-14,S001,Denver Outdoor Flagship,Mountain,Fleece,Mountain Zip Hoodie,20,119,2380,112,92,344,9,False
2025-10-14,S001,Denver Outdoor Flagship,Mountain,Backpacks,Boreal Daypack 28L,15,99,1485,151,136,344,9,True
2025-10-14,S001,Denver Outdoor Flagship,Mountain,Backpacks,Expedition Duffel 60L,17,149,2533,89,72,344,8,True
2025-10-14,S001,Denver Outdoor Flagship,Mountain,Footwear,Ridge Hiking Boot,9,159,1431,63,54,344,5,False
2025-10-14,S001,Denver Outdoor Flagship,Mountain,Footwear,Trail Runner Shoe,11,129,1419,70,59,344,6,False
2025-10-14,S001,Denver Outdoor Flagship,Mountain,Base Layers,Thermal Crew Base Layer,13,69,897,124,111,344,5,False
2025-10-14,S001,Denver Outdoor Flagship,Mountain,Base Layers,Merino Trek Legging,13,79,1027,43,30,344,10,True
2025-10-14,S001,Denver Outdoor Flagship,Mountain,Accessories,Summit Beanie,29,34,986,35,6,344,14,True
2025-10-14,S001,Denver Outdoor Flagship,Mountain,Accessories,Trail Gloves,28,44,1232,143,115,344,14,True
2025-10-14,S001,Denver Outdoor Flagship,Mountain,Accessories,Insulated Bottle,26,29,754,103,77,344,20,False
2025-10-14,S002,Seattle Trail Store,Pacific Northwest,Jackets,Summit Waterproof Shell,7,329,2303,160,153,366,4,False
2025-10-14,S002,Seattle Trail Store,Pacific Northwest,Jackets,Alpine Down Parka,7,399,2793,70,63,366,3,True
2025-10-14,S002,Seattle Trail Store,Pacific Northwest,Jackets,Trail Rain Jacket,13,189,2457,73,60,366,10,False
2025-10-14,S002,Seattle Trail Store,Pacific Northwest,Fleece,Canyon Fleece Pullover,13,89,1157,70,57,366,8,False
2025-10-14,S002,Seattle Trail Store,Pacific Northwest,Fleece,Mountain Zip Hoodie,9,119,1071,162,153,366,5,False
2025-10-14,S002,Seattle Trail Store,Pacific Northwest,Backpacks,Boreal Daypack 28L,13,99,1287,68,55,366,6,False
2025-10-14,S002,Seattle Trail Store,Pacific Northwest,Backpacks,Expedition Duffel 60L,13,149,1937,92,79,366,6,True
2025-10-14,S002,Seattle Trail Store,Pacific Northwest,Footwear,Ridge Hiking Boot,8,159,1272,56,48,366,6,False
2025-10-14,S002,Seattle Trail Store,Pacific Northwest,Footwear,Trail Runner Shoe,23,129,2967,74,51,366,13,True
2025-10-14,S002,Seattle Trail Store,Pacific Northwest,Base Layers,Thermal Crew Base Layer,14,69,966,168,154,366,12,False
2025-10-14,S002,Seattle Trail Store,Pacific Northwest,Base Layers,Merino Trek Legging,21,79,1659,166,145,366,15,True
2025-10-14,S002,Seattle Trail Store,Pacific Northwest,Accessories,Summit Beanie,25,34,850,153,128,366,17,False
2025-10-14,S002,Seattle Trail Store,Pacific Northwest,Accessories,Trail Gloves,16,44,704,67,51,366,7,False
2025-10-14,S002,Seattle Trail Store,Pacific Northwest,Accessories,Insulated Bottle,19,29,551,101,82,366,14,True
2025-10-14,S003,Boston Winter Gear,Northeast,Jackets,Summit Waterproof Shell,11,329,3619,166,155,362,7,False
2025-10-14,S003,Boston Winter Gear,Northeast,Jackets,Alpine Down Parka,9,399,3591,54,45,362,7,False
2025-10-14,S003,Boston Winter Gear,Northeast,Jackets,Trail Rain Jacket,13,189,2457,156,143,362,6,False
2025-10-14,S003,Boston Winter Gear,Northeast,Fleece,Canyon Fleece Pullover,23,89,2047,127,104,362,17,True
2025-10-14,S003,Boston Winter Gear,Northeast,Fleece,Mountain Zip Hoodie,18,119,2142,91,73,362,12,False
2025-10-14,S003,Boston Winter Gear,Northeast,Backpacks,Boreal Daypack 28L,11,99,1089,89,78,362,8,False
2025-10-14,S003,Boston Winter Gear,Northeast,Backpacks,Expedition Duffel 60L,13,149,1937,99,86,362,7,True
2025-10-14,S003,Boston Winter Gear,Northeast,Footwear,Ridge Hiking Boot,19,159,3021,161,142,362,8,True
2025-10-14,S003,Boston Winter Gear,Northeast,Footwear,Trail Runner Shoe,13,129,1677,180,167,362,8,False
2025-10-14,S003,Boston Winter Gear,Northeast,Base Layers,Thermal Crew Base Layer,24,69,1656,39,15,362,10,False
2025-10-14,S003,Boston Winter Gear,Northeast,Base Layers,Merino Trek Legging,15,79,1185,45,30,362,9,False
2025-10-14,S003,Boston Winter Gear,Northeast,Accessories,Summit Beanie,18,34,612,164,146,362,11,False
2025-10-14,S003,Boston Winter Gear,Northeast,Accessories,Trail Gloves,15,44,660,90,75,362,7,False
2025-10-14,S003,Boston Winter Gear,Northeast,Accessories,Insulated Bottle,13,29,377,162,149,362,5,False
2025-10-14,S004,Chicago Urban Outdoor,Midwest,Jackets,Summit Waterproof Shell,5,329,1645,43,38,377,3,False
2025-10-14,S004,Chicago Urban Outdoor,Midwest,Jackets,Alpine Down Parka,5,399,1995,42,37,377,2,True
2025-10-14,S004,Chicago Urban Outdoor,Midwest,Jackets,Trail Rain Jacket,6,189,1134,146,140,377,3,False
2025-10-14,S004,Chicago Urban Outdoor,Midwest,Fleece,Canyon Fleece Pullover,12,89,1068,168,156,377,6,False
2025-10-14,S004,Chicago Urban Outdoor,Midwest,Fleece,Mountain Zip Hoodie,15,119,1785,168,153,377,7,False
2025-10-14,S004,Chicago Urban Outdoor,Midwest,Backpacks,Boreal Daypack 28L,14,99,1386,104,90,377,11,False
2025-10-14,S004,Chicago Urban Outdoor,Midwest,Backpacks,Expedition Duffel 60L,6,149,894,121,115,377,3,False
